Status da tarefa de depósito;Data da confirmação;Hora da confirmação;Atividade;Tipo proc.depósito;Código de exceção;Fila;Itinerário;Confirmado por;Produto;Descrição breve do produto;Lote;PD origem;Tp.depósito origem;Tarefa depós.p/UC;Qtd.prev.origem UMB;PD destino;Área de atividade;UC de origem;Tipo depós.destino;UC de destino;Qtd.real destino UMB;Qtd.dif.destino UMB;Autor;Data de criação;Hora da criação
C;03/02/2025;20:52:11;INTL;P340;;T-MAN;;SBISPO;400000421;IBANDRONATO DE SODICO G.BIO 150MG 1CP;2318593;314.03.3.1;ES10;;50;DIV MEDICAMENTO;ES10;10004094070;SEG0;50001867151;50;0;SBISPO;03/02/2025;20:52:11
C;03/02/2025;22:54:56;INTL;P340;;T-MAN;;IMENEZES;400002827;NATUS GERIN50CA PANAX GINSENG+ASSOC LEG.;4K6005;218.04.3;FW10;;6;DIV MEDICAMENTO;FW10;1180246;SEG0;50001867152;6;0;IMENEZES;03/02/2025;22:54:56
C;01/02/2025;03:46:56;INTL;P340;;T-MAN;;JJUNIOR;400007827;BILASTINA G. EMS 20 MG 15 CP;4G5774;MESA;Y831;;1;DIV MEDICAMENTO;Y831;50001864321;SEG0;50001864331;1;0;JJUNIOR;01/02/2025;03:46:56
C;31/01/2025;00:01:54;INTL;P340;;T-MAN;;ARFERREIRA;400008775;DESO AERO ANTI DET FRESH 90G  CTY.;4052C1;231.22.5;PR30;;2;DIV MEDICAMENTO;PR30;1632730;SEG0;50001862096;2;0;ARFERREIRA;31/01/2025;00:01:54
C;31/01/2025;00:02:10;INTL;P340;;T-MAN;;ARFERREIRA;400008775;DESO AERO ANTI DET FRESH 90G  CTY.;4052C1;231.22.5;PR30;;12;DIV MEDICAMENTO;PR30;50001846579;SEG0;50001862097;12;0;ARFERREIRA;31/01/2025;00:02:10
C;31/01/2025;00:06:24;INTL;P340;;T-MAN;;ARFERREIRA;400004799;DIURIX 25MG 30CP HIDROCLOROTIAZIDA TEU.;22431257;233.01.5;FW10;;1;DIV MEDICAMENTO;FW10;1695395;SEG0;50001862098;1;0;ARFERREIRA;31/01/2025;00:06:24
C;31/01/2025;00:06:50;INTL;P340;;T-MAN;;ARFERREIRA;400004799;DIURIX 25MG 30CP HIDROCLOROTIAZIDA TEU.;22431242;233.01.5;FW10;;30;DIV MEDICAMENTO;FW10;10004017845;SEG0;50001862099;30;0;ARFERREIRA;31/01/2025;00:06:50
C;31/01/2025;00:07:09;INTL;P340;;T-MAN;;ARFERREIRA;400004799;DIURIX 25MG 30CP HIDROCLOROTIAZIDA TEU.;22431257;233.01.5;FW10;;76;DIV MEDICAMENTO;FW10;10003254327;SEG0;50001862110;76;0;ARFERREIRA;31/01/2025;00:07:09
C;31/01/2025;00:07:26;INTL;P340;;T-MAN;;ARFERREIRA;400004799;DIURIX 25MG 30CP HIDROCLOROTIAZIDA TEU.;22431257;233.01.5;FW10;;2;DIV MEDICAMENTO;FW10;1660304;SEG0;50001862111;2;0;ARFERREIRA;31/01/2025;00:07:26
C;31/01/2025;00:07:40;INTL;P340;;T-MAN;;ARFERREIRA;400004799;DIURIX 25MG 30CP HIDROCLOROTIAZIDA TEU.;22431257;233.01.5;FW10;;14;DIV MEDICAMENTO;FW10;1712730;SEG0;50001862112;14;0;ARFERREIRA;31/01/2025;00:07:40
C;31/01/2025;00:09:36;INTL;P340;;T-MAN;;ARFERREIRA;400001635;COLIRIO GEOLAB 20ML  NAFAZOLINA+ZINCO GE;2416389;234.06.2;FW10;;9;DIV MEDICAMENTO;FW10;1903207;SEG0;50001862113;9;0;ARFERREIRA;31/01/2025;00:09:36
C;31/01/2025;00:09:49;INTL;P340;;T-MAN;;ARFERREIRA;400001635;COLIRIO GEOLAB 20ML  NAFAZOLINA+ZINCO GE;2416389;234.06.2;FW10;;1;DIV MEDICAMENTO;FW10;1901257;SEG0;50001862114;1;0;ARFERREIRA;31/01/2025;00:09:49
C;31/01/2025;00:17:11;INTL;P340;;T-MAN;;ARFERREIRA;400015801;POWER MILL A-Z MULHER  90CP REV L3P2 PVT;05-24;236.33.3;PR30;;36;DIV MEDICAMENTO;PR30;1901512;SEG0;50001862115;36;0;ARFERREIRA;31/01/2025;00:17:11
C;31/01/2025;00:19:23;INTL;P340;;T-MAN;;ARFERREIRA;400007249;LIGHT COLOR PROF 2.0 PRETO SLN.;360757;237.21.6;PR30;;3;DIV MEDICAMENTO;PR30;1901949;SEG0;50001862116;3;0;ARFERREIRA;31/01/2025;00:19:23
C;31/01/2025;00:19:41;INTL;P340;;T-MAN;;ARFERREIRA;400007249;LIGHT COLOR PROF 2.0 PRETO SLN.;360757;237.21.6;PR30;;1;DIV MEDICAMENTO;PR30;1721671;SEG0;50001862117;1;0;ARFERREIRA;31/01/2025;00:19:41
C;31/01/2025;00:19:55;INTL;P340;;T-MAN;;ARFERREIRA;400007249;LIGHT COLOR PROF 2.0 PRETO SLN.;360757;237.21.6;PR30;;6;DIV MEDICAMENTO;PR30;1901932;SEG0;50001862118;6;0;ARFERREIRA;31/01/2025;00:19:55
C;31/01/2025;00:20:14;INTL;P340;;T-MAN;;ARFERREIRA;400007249;LIGHT COLOR PROF 2.0 PRETO SLN.;360757;237.21.6;PR30;;6;DIV MEDICAMENTO;PR30;1901942;SEG0;50001862119;6;0;ARFERREIRA;31/01/2025;00:20:14
C;31/01/2025;00:20:31;INTL;P340;;T-MAN;;ARFERREIRA;400007249;LIGHT COLOR PROF 2.0 PRETO SLN.;360757;237.21.6;PR30;;6;DIV MEDICAMENTO;PR30;1901933;SEG0;50001862120;6;0;ARFERREIRA;31/01/2025;00:20:31
C;31/01/2025;00:33:07;INTL;P340;;T-MAN;;ARFERREIRA;400017031;PASTA D'AGUA C/ CALAMINA 120G FR BELLA;MG247;238.37.1;PR30;;35;DIV MEDICAMENTO;PR30;1696127;SEG0;50001862121;35;0;ARFERREIRA;31/01/2025;00:33:07
C;31/01/2025;00:35:47;INTL;P340;;T-MAN;;ARFERREIRA;400016178;CEKLIN TRIPLA ACAO VITC+D 10CP EFERV;04-24;238.07.4;FW30;;7;DIV MEDICAMENTO;FW30;1716814;SEG0;50001862122;7;0;ARFERREIRA;31/01/2025;00:35:47
C;31/01/2025;00:36:09;INTL;P340;;T-MAN;;ARFERREIRA;400016178;CEKLIN TRIPLA ACAO VITC+D 10CP EFERV;04-24;238.07.4;FW30;;77;DIV MEDICAMENTO;FW30;1901635;SEG0;50001862123;77;0;ARFERREIRA;31/01/2025;00:36:09
C;31/01/2025;01:43:49;INTL;P340;;T-MAN;;JJUNIOR;400000929;ENALAPRIL G.EMS 20MG 30CP;4H2060;MESA;Y831;;1;DIV MEDICAMENTO;Y831;50001861443;SEG0;50001862125;1;0;JJUNIOR;31/01/2025;01:43:49
C;31/01/2025;03:16:25;INTL;P340;;T-MAN;;IMENEZES;400001615;CELETIL XPE 120ML DEXCLOR+BETA GEO.;2411955;234.03.3;FW10;;8;DIV MEDICAMENTO;FW10;1712000;SEG0;50001862135;8;0;IMENEZES;31/01/2025;03:16:25
C;31/01/2025;03:17:18;INTL;P340;;T-MAN;;IMENEZES;400001615;CELETIL XPE 120ML DEXCLOR+BETA GEO.;2411955;234.03.3;FW10;;4;DIV MEDICAMENTO;FW10;1709521;SEG0;50001862136;4;0;IMENEZES;31/01/2025;03:17:18
C;31/01/2025;03:19:36;INTL;P340;;T-MAN;;IMENEZES;400001662;DIPRIN SOL ORAL 100ML DIPIRONA GEO.;2418332;212.25.3;PR10;;16;DIV MEDICAMENTO;PR10;1901690;SEG0;50001862137;16;0;IMENEZES;31/01/2025;03:19:36
C;31/01/2025;08:11:33;INTL;P340;SPLT;T-MAN;;CNERIS;400010554;CEROCASP SHAMP CETOCONAZOL 1% 100ML AVO.;2411044;238.08.4;FW30;;1;AVARIAS;FW30;1902956;AVA0;50001862105;1;0;CNERIS;31/01/2025;08:11:33
C;31/01/2025;12:51:44;INTL;P340;;T-MAN;;LFSILVA;400000533;ALENDRONATO DE SODIO G.DEL 70MG 4CP;00050746;233.08.4;FW10;;5;DIV MEDICAMENTO;FW10;1669753;SEG0;50001862108;5;0;LFSILVA;31/01/2025;12:51:44
C;31/01/2025;12:48:46;INTL;P340;;T-MAN;;FBRANDES;400003824;MELOXICAM G.NEO 15MG 10CP;B24D2414;;;;9;DIV MEDICAMENTO;;50001862497;SEG0;50001862603;9;0;FBRANDES;31/01/2025;12:48:46
C;31/01/2025;12:49:33;INTL;AUTO;;T-MAN;;FMARTINS;400007893;SERTRALINA G. TOR 50 MG 30 CP (C1);CG76L012;260.38.1;PR50;X;1;DIV CONTROLADO;PR50;10003828665;SEG0;10003828665;1;0;FMARTINS;31/01/2025;12:49:33
C;31/01/2025;12:52:16;INTL;P340;;T-MAN;;FBRANDES;400003824;MELOXICAM G.NEO 15MG 10CP;B24D2414;235.05.3;FW10;;2;DIV MEDICAMENTO;FW10;1679395;SEG0;50001862651;2;0;FBRANDES;31/01/2025;12:52:16
C;31/01/2025;12:52:26;INTL;P340;;T-MAN;;FBRANDES;400003824;MELOXICAM G.NEO 15MG 10CP;B24D2414;235.05.3;FW10;;7;DIV MEDICAMENTO;FW10;1664946;SEG0;50001862652;7;0;FBRANDES;31/01/2025;12:52:26
C;31/01/2025;12:52:36;INTL;P340;;T-MAN;;FBRANDES;400003824;MELOXICAM G.NEO 15MG 10CP;B23F0057;235.05.3;FW10;;2;DIV MEDICAMENTO;FW10;1712468;SEG0;50001862653;2;0;FBRANDES;31/01/2025;12:52:36
C;31/01/2025;15:27:18;INTL;AUTO;;T-MAN;;FRODRIGUES;400000707;ACIDO TRANEXAMICO G.EMS 250MG 12CP;4K4119;;;X;1;AVARIAS;DEV0;10004211684;AVA0;10004211684;1;0;FRODRIGUES;31/01/2025;15:27:14
C;31/01/2025;15:33:31;INTL;P340;;T-MAN;;FRODRIGUES;400001629;CIXIN 0,5MG 20CP COLCHICINA GEO.;2413697;MEDICAMENTOS;DEV0;;4;AVARIAS;DEV0;10004210712;AVA0;1720963;4;0;FRODRIGUES;31/01/2025;15:33:31
C;31/01/2025;15:36:12;INTL;P340;;T-MAN;;FRODRIGUES;400003189;MOMETASONA G.MDY 1MG/G CR 20 G;EKP06929;MEDICAMENTOS;DEV0;;3;AVARIAS;DEV0;10004210712;AVA0;1720964;3;0;FRODRIGUES;31/01/2025;15:36:12
C;31/01/2025;15:37:49;INTL;P340;;T-MAN;;FRODRIGUES;400003190;MOMETASONA G.MDY 1MG/G POM 20 G;EKP13839;MEDICAMENTOS;DEV0;;1;AVARIAS;DEV0;10004210712;AVA0;1720965;1;0;FRODRIGUES;31/01/2025;15:37:49
C;31/01/2025;15:38:24;INTL;AUTO;;T-MAN;;FRODRIGUES;400006843;OMEPRAZOL G. GEO 20 MG 28 CA;2408392;;;X;10;AVARIAS;DEV0;10004210712;AVA0;10004210712;10;0;FRODRIGUES;31/01/2025;15:38:21
C;31/01/2025;15:40:17;INTL;P340;;T-MAN;;FRODRIGUES;400003844;NEBIVOLOL G.NEO 5MG 28CP;205374;MEDICAMENTOS;DEV0;;3;AVARIAS;DEV0;10004208410;AVA0;1720966;3;0;FRODRIGUES;31/01/2025;15:40:17
C;31/01/2025;15:41:12;INTL;AUTO;;T-MAN;;FRODRIGUES;400003940;TORSILAX 25X4CP PARACETAMOL+ASSOC NEO.;B23E1159;;;X;2;AVARIAS;DEV0;10004208410;AVA0;10004208410;2;0;FRODRIGUES;31/01/2025;15:40:58
C;31/01/2025;15:48:23;INTL;P340;;T-MAN;;FRODRIGUES;400001061;NARIDRIN 12 HRS 30ML NAFAZ MEPIRAM EMS.;4I9970;INFLAMΜVEIS;DEV0;;1;AVARIAS;DEV0;10004183403;AVA0;1720968;1;0;FRODRIGUES;31/01/2025;15:48:23
C;31/01/2025;15:48:48;INTL;P340;;T-EMP;;HNETO;400005190;NEOSORO SOL NASAL AD 30ML BENZALC. NEO.;B24F1566;113.42.6.1;PP10;;60;DIV MEDICAMENTO;PP10;10003921647;SEG0;50001863049;60;0;HNETO;31/01/2025;15:48:48
C;31/01/2025;15:48:54;INTL;AUTO;;T-MAN;;FRODRIGUES;400004637;SINVASTATINA G.SAN 20MG 30CP;PC1364;;;X;1;AVARIAS;DEV0;10004183403;AVA0;10004183403;1;0;FRODRIGUES;31/01/2025;15:48:50
C;31/01/2025;15:49:08;INTL;P340;;T-MAN;;HNETO;400005190;NEOSORO SOL NASAL AD 30ML BENZALC. NEO.;B24F1566;DIV MEDICAMENTO;SEG0;;60;DIV MEDICAMENTO;SEG0;50001863049;SEG0;10003921647;60;0;HNETO;31/01/2025;15:49:08
C;31/01/2025;15:49:31;INTL;P340;;T-EMP;;HNETO;400005190;NEOSORO SOL NASAL AD 30ML BENZALC. NEO.;B24F1566;113.42.6.1;PP10;;60;DIV MEDICAMENTO;PP10;10003921648;SEG0;50001863087;60;0;HNETO;31/01/2025;15:49:31
C;31/01/2025;15:49:48;INTL;P340;;T-MAN;;HNETO;400005190;NEOSORO SOL NASAL AD 30ML BENZALC. NEO.;B24F1566;DIV MEDICAMENTO;SEG0;;60;DIV MEDICAMENTO;SEG0;50001863087;SEG0;10003921648;60;0;HNETO;31/01/2025;15:49:48
C;31/01/2025;15:50:03;INTL;P340;;T-EMP;;HNETO;400005190;NEOSORO SOL NASAL AD 30ML BENZALC. NEO.;B24F1566;113.42.6.1;PP10;;60;DIV MEDICAMENTO;PP10;10003921649;SEG0;50001863088;60;0;HNETO;31/01/2025;15:50:03
C;31/01/2025;15:50:21;INTL;P340;;T-MAN;;HNETO;400005190;NEOSORO SOL NASAL AD 30ML BENZALC. NEO.;B24F1566;DIV MEDICAMENTO;SEG0;;60;DIV MEDICAMENTO;SEG0;50001863088;SEG0;10003921649;60;0;HNETO;31/01/2025;15:50:21
C;31/01/2025;15:50:38;INTL;P340;;T-MAN;;FRODRIGUES;400005689;TININ 20/30MG 35G CR VAG 7APL GEO.;2411992;MEDICAMENTOS;DEV0;;1;AVARIAS;DEV0;10004192685;AVA0;1720969;1;0;FRODRIGUES;31/01/2025;15:50:38
C;31/01/2025;15:51:15;INTL;AUTO;;T-MAN;;FRODRIGUES;400005702;TINIDAZOL+MICON. G.GEO CR VAG 45G 7 APL;2412006;;;X;1;AVARIAS;DEV0;10004192685;AVA0;10004192685;1;0;FRODRIGUES;31/01/2025;15:51:11
C;31/01/2025;15:53:11;INTL;P340;;T-MAN;;FRODRIGUES;400004727;BACLOFEN 10MG 20CP BACLOFENO TEU.;0169528;MEDICAMENTOS;DEV0;;1;AVARIAS;DEV0;10004116576;AVA0;1720970;1;0;FRODRIGUES;31/01/2025;15:53:11
C;31/01/2025;15:55:11;INTL;P340;;T-MAN;;FRODRIGUES;400000730;AMOXICILINA G.EMS 250MG SUS 150ML(*);3Y7197;MEDICAMENTOS;DEV0;;1;AVARIAS;DEV0;10004116576;AVA0;1720971;1;0;FRODRIGUES;31/01/2025;15:55:11
C;31/01/2025;15:55:43;INTL;AUTO;;T-MAN;;FRODRIGUES;400003893;PLESONAX 5MG 20 DG BISACODIL NEO;B24F2513;;;X;6;AVARIAS;DEV0;10004116576;AVA0;10004116576;6;0;FRODRIGUES;31/01/2025;15:55:38
C;31/01/2025;15:59:32;INTL;P340;;T-MAN;;FRODRIGUES;400005434;AZITROM. DI-HIDR G.PLB 600MG PO SUS(*);245029;MEDICAMENTOS;DEV0;;1;AVARIAS;DEV0;10004212237;AVA0;1720972;1;0;FRODRIGUES;31/01/2025;15:59:32
C;31/01/2025;16:01:28;INTL;P340;;T-MAN;;FRODRIGUES;400004283;DICAZID MR 30MG 30CP GLICLAZIDA PLB.;3022689;MEDICAMENTOS;DEV0;;1;AVARIAS;DEV0;10004212237;AVA0;1720973;1;0;FRODRIGUES;31/01/2025;16:01:28
C;31/01/2025;16:02:08;INTL;AUTO;;T-MAN;;FRODRIGUES;400002185;LOPERAMIDA G.GLO 2MG 12CP;A05A05524;;;X;1;AVARIAS;DEV0;10004212237;AVA0;10004212237;1;0;FRODRIGUES;31/01/2025;16:01:59
C;31/01/2025;16:06:24;INTL;P340;;T-MAN;;FRODRIGUES;400002235;SECNIDAZOL G.GLO 1000MG 4CP;A10C00224;MEDICAMENTOS;DEV0;;2;AVARIAS;DEV0;10004193743;AVA0;1720974;2;0;FRODRIGUES;31/01/2025;16:06:24
C;31/01/2025;16:07:46;INTL;P340;;T-MAN;;FRODRIGUES;400003114;CLOTRIMAZOL G.MDY CR VAG 20G 3 APL;EKP12522;MEDICAMENTOS;DEV0;;4;AVARIAS;DEV0;10004193743;AVA0;1720975;4;0;FRODRIGUES;31/01/2025;16:07:46
C;31/01/2025;16:08:17;INTL;P340;;T-MAN;;FRODRIGUES;400003631;LUFBEM 15ML GT SIMETICONA NAT.;0029522;MEDICAMENTOS;DEV0;;7;AVARIAS;DEV0;10004193743;AVA0;1720976;7;0;FRODRIGUES;31/01/2025;16:08:17
C;31/01/2025;16:08:57;INTL;P340;;T-MAN;;FRODRIGUES;400001184;TADALAFILA G.EMS 5MG 30CP;4K4577;MEDICAMENTOS;DEV0;;7;AVARIAS;DEV0;10004193743;AVA0;1720977;7;0;FRODRIGUES;31/01/2025;16:08:57
C;31/01/2025;16:09:38;INTL;AUTO;;T-MAN;;FRODRIGUES;400000718;AMBROXOL G.EMS 6MG/ML XPE AD 120ML;4K1536;;;X;1;AVARIAS;DEV0;10004193743;AVA0;10004193743;1;0;FRODRIGUES;31/01/2025;16:09:34
C;31/01/2025;18:34:04;INTL;P340;SPLT;T-MAN;;LFSILVA;400004871;METFORMINA G.TEU 850MG 30CP;26487981;228.07.6;FW10;;2;AVARIAS;FW10;1716086;AVA0;50001862109;2;0;LFSILVA;31/01/2025;18:34:04
C;31/01/2025;20:38:32;INTL;P340;;T-MAN;;KBARBOSA;400006772;HIDRATEEE NATURAL 450 ML PVT.;5339-003/2;213.24.1;PR10;;23;DIV MEDICAMENTO;PR10;1901521;SEG0;50001864200;23;0;KBARBOSA;31/01/2025;20:38:32
C;31/01/2025;20:48:25;INTL;P340;;T-MAN;;KBARBOSA;400002463;CARVEDILOL G.BIO 25MG 30CP;2408886;216.24.6;PR10;;1;DIV MEDICAMENTO;PR10;10004056439;SEG0;50001864201;1;0;KBARBOSA;31/01/2025;20:48:25
C;31/01/2025;21:07:20;INTL;P340;;T-MAN;;KBARBOSA;400006108;NASONEW SPR 50ML CLOR SOD+BENZALC. AIR.;24J0110;217.38.2;PR10;;6;DIV MEDICAMENTO;PR10;1900719;SEG0;50001864202;6;0;KBARBOSA;31/01/2025;21:07:20
C;31/01/2025;21:19:38;INTL;P340;;T-MAN;;KBARBOSA;400007827;BILASTINA G. EMS 20 MG 15 CP;4K3332;217.35.5;PR10;;2;DIV MEDICAMENTO;PR10;10003805928;SEG0;50001864203;2;0;KBARBOSA;31/01/2025;21:19:38
C;31/01/2025;21:20:07;INTL;P340;;T-MAN;;KBARBOSA;400001998;MESALASINA G.GER 800MG 30CP;4G8729;217.29.4;PR10;;1;DIV MEDICAMENTO;PR10;1705454;SEG0;50001864204;1;0;KBARBOSA;31/01/2025;21:20:07
C;31/01/2025;21:20:57;INTL;P340;;T-MAN;;KBARBOSA;400010231;LOZEPREL 40MG  28 CA OMEPRAZOL MUL;4E0094;218.29.5;PR10;;1;DIV MEDICAMENTO;PR10;1690518;SEG0;50001864205;1;0;KBARBOSA;31/01/2025;21:20:57
C;31/01/2025;22:59:36;INTL;P340;;T-MAN;;KBARBOSA;400015719;REP INS ATE 10HRS SPRAY 200ML NTX.;0225072405;229.25.1;PR30;;5;DIV MEDICAMENTO;PR30;1719677;SEG0;50001864206;5;0;KBARBOSA;31/01/2025;22:59:36
C;31/01/2025;23:00:18;INTL;P340;;T-MAN;;KBARBOSA;400011207;NATULAX PSYLLIUM 180G LARANJA MAX.;0104;229.36.5;PR30;;1;DIV MEDICAMENTO;PR30;1705583;SEG0;50001864207;1;0;KBARBOSA;31/01/2025;23:00:18
C;31/01/2025;23:12:24;INTL;P340;;T-MAN;;KBARBOSA;400015719;REP INS ATE 10HRS SPRAY 200ML NTX.;0225072405;229.25.1;PR30;;23;DIV MEDICAMENTO;PR30;1719675;SEG0;50001864208;23;0;KBARBOSA;31/01/2025;23:12:24
C;31/01/2025;23:07:05;INTL;P340;;T-MAN;;ARFERREIRA;400010096;GEL NOCAUTEADOR 200G DOK.;24.0361;233.31.2;PR30;;42;DIV MEDICAMENTO;PR30;1902656;SEG0;50001864295;42;0;ARFERREIRA;31/01/2025;23:07:05
C;30/01/2025;03:21:46;INTL;P340;;T-MAN;;ARFERREIRA;400009944;VITAMINA D3 50000UI 8CA COLECALCIF. NEO.;B24K0822;238.04.6;FW30;;10;DIV MEDICAMENTO;FW30;1716815;SEG0;50001859870;10;0;ARFERREIRA;30/01/2025;03:21:46
C;30/01/2025;08:26:50;INTL;P340;SPLT;T-MAN;;CNERIS;400010378;CLOR AMBROXOL G. AIR 3MG/ML 100 ML;23K0309;226.12.3;PR10;;1;DIV MEDICAMENTO;PR10;1690140;SEG0;50001859945;1;0;CNERIS;30/01/2025;08:26:50
C;30/01/2025;09:10:44;INTL;P340;SPLT;T-MAN;;JOSILVA;400004846;KIT BIO SOAK 360ML+120ML TEU.;6553364;239.07.4;FW30;;1;AVARIAS;FW30;1901560;AVA0;50001859991;1;0;JOSILVA;30/01/2025;09:10:44
C;30/01/2025;09:31:09;INTL;P340;;T-MAN;;JOSILVA;400015750;MICONAZOL 20MG/G 80G CR VAG G.14 APL NVT;241634;221.12.2;PR10;;1;AVARIAS;PR10;1717615;AVA0;50001852326;1;0;JOSILVA;30/01/2025;09:31:09
C;30/01/2025;09:33:06;INTL;P340;SPLT;T-MAN;;JOSILVA;400008896;ONDANSETRONA G. BLB 4 MG 10 CP;40507014;233.08.3;FW10;;1;AVARIAS;FW10;1695352;AVA0;50001859994;1;0;JOSILVA;30/01/2025;09:33:06
C;30/01/2025;09:40:03;INTL;P340;SPLT;T-MAN;;JOSILVA;400001244;AMOXICILINA+CLAV G.EUR 875MG 14CP(*);953029;223.27.5;PR10;;1;AVARIAS;PR10;1160090;AVA0;50001859995;1;0;JOSILVA;30/01/2025;09:40:03
C;30/01/2025;09:46:09;INTL;P340;;T-EMP;;CNERIS;400005642;OLEO DE GIRAS. ALM.100ML MOPH DERME FRA.;2410161;102.33.4.1;PK30;;30;DIV MEDICAMENTO;PK30;10003885818;SEG0;50001859996;30;0;CNERIS;30/01/2025;09:46:09
C;30/01/2025;10:01:46;INTL;AUTO;;T-MAN;;JOSILVA;400016045;HISCONGEX 2+5MG/5ML 120ML XPE  NEO;B24E1606;;;X;1;AVARIAS;FW10;1699235;AVA0;1699235;1;0;JOSILVA;30/01/2025;10:01:45
C;30/01/2025;11:07:24;INTL;P340;SPLT;T-MAN;;JOSILVA;400015577;DERSIN OLEO DE GIRASSOL ALMOT 200ML AVO.;2409011;AVARIAS;AVA0;;1;AVARIAS;AVA0;10004116806;AVA0;50001860221;1;0;JOSILVA;30/01/2025;11:07:24
C;30/01/2025;11:11:49;INTL;AUTO;;T-MAN;;JOSILVA;400006256;ALLEXOFEDRIN PED SUS 6MG/ML 60ML EMS.;3R5522;;;X;1;AVARIAS;FW10;1900001;AVA0;1900001;1;0;JOSILVA;30/01/2025;11:11:48
C;30/01/2025;11:14:29;INTL;AUTO;;T-MAN;;JOSILVA;400001062;NARIDRIN AD 15ML NAFAZ+MEPIRAM EMS.;4E9592R;;;X;1;AVARIAS;FW10;1668170;AVA0;1668170;1;0;JOSILVA;30/01/2025;11:14:28
C;30/01/2025;11:15:28;INTL;P340;;T-MAN;;JOSILVA;400001062;NARIDRIN AD 15ML NAFAZ+MEPIRAM EMS.;4E9592R;232.04.2;FW10;;1;AVARIAS;FW10;10004087535;AVA0;1668170;1;0;JOSILVA;30/01/2025;11:15:28
C;30/01/2025;11:17:56;INTL;AUTO;;T-MAN;;JOSILVA;400001714;LORATADINA G.GEO 1MG/ML XPE 100ML+DOS;2307990;;;X;1;AVARIAS;FW10;10002639882;AVA0;10002639882;1;0;JOSILVA;30/01/2025;11:17:53
C;30/01/2025;11:34:37;INTL;P340;;T-MAN;;HNETO;400000769;BISOPROLOL G.EMS 1,25MG 30CP;4G5252;213.26.5;PR10;;1;DIV MEDICAMENTO;PR10;1686461;SEG0;50001860251;1;0;HNETO;30/01/2025;11:34:37
C;30/01/2025;11:35:05;INTL;P340;;T-MAN;;HNETO;400004130;NISTATINA+OX ZINCO G.NQM POM 60 G;4G7198;213.38.1;PR10;;2;DIV MEDICAMENTO;PR10;1708188;SEG0;50001860252;2;0;HNETO;30/01/2025;11:35:05
C;30/01/2025;11:35:33;INTL;P340;;T-MAN;;HNETO;400001105;PENTOXIFILINA G.EMS 400MG 20CP;4I4103;216.27.3;PR10;;2;DIV MEDICAMENTO;PR10;1714488;SEG0;50001860253;2;0;HNETO;30/01/2025;11:35:33
C;30/01/2025;11:35:57;INTL;P340;;T-MAN;;HNETO;400003033;ACICLOVIR G.MDY 50MG/G CR 10 G;EKP14222;214.28.2;PR10;;2;DIV MEDICAMENTO;PR10;1713047;SEG0;50001860254;2;0;HNETO;30/01/2025;11:35:57
C;30/01/2025;11:36:10;INTL;P340;;T-MAN;;HNETO;400003033;ACICLOVIR G.MDY 50MG/G CR 10 G;EKP14222;214.28.2;PR10;;2;DIV MEDICAMENTO;PR10;1714581;SEG0;50001860255;2;0;HNETO;30/01/2025;11:36:10
C;30/01/2025;11:36:35;INTL;P340;;T-MAN;;HNETO;400001837;ATORVASTATINA G.GER 80MG 30CP;4B2945;220.31.6;PR10;;1;DIV MEDICAMENTO;PR10;1716084;SEG0;50001860256;1;0;HNETO;30/01/2025;11:36:35
C;30/01/2025;11:37:19;INTL;AUTO;;T-MAN;;JOSILVA;400015582;PASTA DAGUA 100G AVO.;2410039;;;X;1;AVARIAS;PR10;1720720;AVA0;1720720;1;0;JOSILVA;30/01/2025;11:37:18
C;30/01/2025;11:59:23;INTL;P340;;T-MAN;;LFSILVA;400004721;ANLODIPINO G.TEU 5MG 30CP;09461694;220.06.6;FW10;;1;DIV MEDICAMENTO;FW10;50001841286;SEG0;50001860257;1;0;LFSILVA;30/01/2025;11:59:23
C;30/01/2025;12:36:37;INTL;P340;SPLT;T-MAN;;CNERIS;400010372;MALEATO BRO+CLOR FENI G.NEO 2/5MG 120 ML;B24G1165;228.05.1;FW10;;1;AVARIAS;FW10;1683641;AVA0;50001860401;1;0;CNERIS;30/01/2025;12:36:37
C;30/01/2025;12:38:55;INTL;P340;SPLT;T-MAN;;CNERIS;400006125;ABCALCIUM B12 240ML CALC+VIT(D+B12) AIR.;24J0034;CARRINHO;TUN0;;2;AVARIAS;TUN0;10003880278;AVA0;50001860402;2;0;CNERIS;30/01/2025;12:38:55
C;30/01/2025;15:43:24;INTL;AUTO;;T-MAN;;FRODRIGUES;400000801;CEFALEXINA G.EMS 1G 8CP(*);4K6924;;;X;3;AVARIAS;DEV0;10004210691;AVA0;10004210691;3;0;FRODRIGUES;30/01/2025;15:43:20
C;30/01/2025;15:43:53;INTL;AUTO;;T-MAN;;FRODRIGUES;400005709;CISTEIL 600MG 16ENVGRAN SOLUVEL GEO.;2403519;;;X;4;AVARIAS;DEV0;10004210598;AVA0;10004210598;4;0;FRODRIGUES;30/01/2025;15:43:50
C;30/01/2025;15:45:17;INTL;AUTO;;T-MAN;;FRODRIGUES;400003116;DESLORATADINA G.MDY XPE 100ML;DRA08579;;;X;1;AVARIAS;DEV0;10004208404;AVA0;10004208404;1;0;FRODRIGUES;30/01/2025;15:45:10
