Status da tarefa de depósito;Data da confirmação;Hora da confirmação;Atividade;Tipo proc.depósito;Código de exceção;Fila;Itinerário;Confirmado por;Produto;Descrição breve do produto;Lote;PD origem;Tp.depósito origem;Tarefa depós.p/UC;Qtd.prev.origem UMB;PD destino;Área de atividade;UC de origem;Tipo depós.destino;UC de destino;Qtd.real destino UMB;Qtd.dif.destino UMB;Autor;Data de criação;Hora da criação
C;17/01/2025;05:04:02;INTL;P340;SPLT;T-MAN;;JSSOUZA;400007990;ÓLEO MINERAL LARANJA 100ML IMC.;0090021;226.32.1;FW10;;1;AVARIAS;FW10;5153729;AVA0;60004342936;1;0;JSSOUZA;17/01/2025;05:04:02
C;17/01/2025;05:12:34;INTL;P340;SPLT;T-MAN;;JSSOUZA;400010216;ESGRILAX SUP LAC 6UN GLICERINA MLV.;L004/24;230.26.1;PR10;;1;AVARIAS;PR10;5410054;AVA0;60004342937;1;0;JSSOUZA;17/01/2025;05:12:34
C;17/01/2025;05:16:31;INTL;P340;SPLT;T-MAN;;JSSOUZA;400004745;CEFALEXINA G.TEU 500MG 10CP(*);3421760;231.14.3;PR70;;1;AVARIAS;PR70;10003827303;AVA0;60004342941;1;0;JSSOUZA;17/01/2025;05:16:31
C;17/01/2025;05:22:56;INTL;P340;;T-MAN;;JSSOUZA;400003781;FUROSEMIDA G.BRAINFARMA 40MG 30CP;B24K0969;221.02.3;FW10;;1;AVARIAS;FW10;10003437924;AVA0;60004342885;1;0;JSSOUZA;17/01/2025;05:22:56
C;17/01/2025;05:26:42;INTL;P340;SPLT;T-MAN;;JSSOUZA;400000235;FLUCOL 150MG 1CA FLUCONAZOL BEL.;084400;230.29.7;PR10;;1;AVARIAS;PR10;10003670135;AVA0;60004342942;1;0;JSSOUZA;17/01/2025;05:26:42
C;17/01/2025;05:28:26;INTL;P340;;T-MAN;;JSSOUZA;400004640;SOTALOL G.SAN 160MG 30CP;PB6605;223.29.4;FW10;;1;AVARIAS;FW10;5401279;AVA0;60004342943;1;0;JSSOUZA;17/01/2025;05:28:26
C;17/01/2025;05:30:37;INTL;P340;SPLT;T-MAN;;JSSOUZA;400004910;PROFERGAN 25MG 20CP PROMETAZINA TEU.;08681147;231.05.1;PR70;;1;AVARIAS;PR70;5149811;AVA0;60004342944;1;0;JSSOUZA;17/01/2025;05:30:37
C;17/01/2025;05:38:44;INTL;P340;;T-MAN;;JSSOUZA;400004998;IODOPOVIDONA PVP-I 10% 100MLUNI.;005406;228.22.1;FW10;;4;AVARIAS;FW10;10004080388;AVA0;60004342945;4;0;JSSOUZA;17/01/2025;05:38:44
C;17/01/2025;05:41:23;INTL;P340;;T-MAN;;JSSOUZA;400006224;BISURAN 1,6MG/ML XPE AD120ML BROMEX EMS.;4M6544;212.13.2;FW10;;1;AVARIAS;FW10;10004110542;AVA0;60004342946;1;0;JSSOUZA;17/01/2025;05:41:23
C;17/01/2025;05:44:02;INTL;P340;SPLT;T-MAN;;JSSOUZA;400005009;PEDRA HUME SOL SPRAY 30ML UNI.;5181;216.37.1;PR10;;1;AVARIAS;PR10;10003567125;AVA0;60004342947;1;0;JSSOUZA;17/01/2025;05:44:02
C;17/01/2025;05:48:35;INTL;P340;SPLT;T-MAN;;JSSOUZA;400010888;DESLORATADINA G. TEU 0,5 MG/ML 100 ML;68340035;223.07.1;FW10;;1;AVARIAS;FW10;5410365;AVA0;60004342948;1;0;JSSOUZA;17/01/2025;05:48:35
C;17/01/2025;05:50:50;INTL;P340;SPLT;T-MAN;;JSSOUZA;400002101;AMBROXOL G.GLO XPE AD 30MG/5ML 120ML;A37A00124;222.07.1;FW10;;1;AVARIAS;FW10;10002873504;AVA0;60004342949;1;0;JSSOUZA;17/01/2025;05:50:50
C;17/01/2025;05:53:29;INTL;P340;SPLT;T-MAN;;JSSOUZA;400004736;BROMOPRIDA G.TEU 4MG/ML GTS 20ML;2029094;211.06.1;FW10;;1;AVARIAS;FW10;10003969714;AVA0;60004342950;1;0;JSSOUZA;17/01/2025;05:53:29
C;17/01/2025;05:56:06;INTL;P340;SPLT;T-MAN;;JSSOUZA;400003582;AMBROXOL G.NVT 30MG/5ML XPE AD 100ML;241592;222.04.1;FW10;;2;AVARIAS;FW10;10004034824;AVA0;60004342958;2;0;JSSOUZA;17/01/2025;05:56:06
C;17/01/2025;06:00:51;INTL;P340;SPLT;T-MAN;;JSSOUZA;400000350;SUMATRIPTANA G.BLB 50MG 2CP;40304113;223.14.6;FW10;;1;AVARIAS;FW10;5236905;AVA0;60004342967;1;0;JSSOUZA;17/01/2025;06:00:51
C;17/01/2025;06:03:27;INTL;P340;SPLT;T-MAN;;JSSOUZA;400010372;MALEATO BRO+CLOR FENI G.NEO 2/5MG 120 ML;B24H2946;227.04.1;FW10;;1;AVARIAS;FW10;10003945168;AVA0;60004342968;1;0;JSSOUZA;17/01/2025;06:03:27
C;17/01/2025;06:06:23;INTL;P340;SPLT;T-MAN;;JSSOUZA;400004534;ATENOLOL G.SAN 25MG 30CP;PB0596;231.16.2;PR70;;1;AVARIAS;PR70;10004079687;AVA0;60004342969;1;0;JSSOUZA;17/01/2025;06:06:23
C;17/01/2025;06:18:09;INTL;P340;;T-MAN;;JSSOUZA;400010245;OLEO MINERAL 100% 100ML TEU.;82990048;226.22.1;FW10;;1;AVARIAS;FW10;10004065225;AVA0;60004342970;1;0;JSSOUZA;17/01/2025;06:18:09
C;17/01/2025;06:20:16;INTL;P340;SPLT;T-MAN;;JSSOUZA;400000486;GLICEL INF LAC 06 SP GLICERINA BRA.;016693;221.01.4;FW10;;1;AVARIAS;FW10;60004320399;AVA0;60004342971;1;0;JSSOUZA;17/01/2025;06:20:16
C;17/01/2025;06:25:28;INTL;P340;SPLT;T-MAN;;JSSOUZA;400015629;TITENIL  20 MG 10 CP TENOXICAM GEO;2413714;224.22.2;FW10;;1;AVARIAS;FW10;5147888;AVA0;60004342972;1;0;JSSOUZA;17/01/2025;06:25:28
C;17/01/2025;09:49:22;INTL;P340;;T-MAN;;MLSILVA;400000524;MELAGRIAO XPE 150ML GLOM+ASSOC CAT.;57396;RECUPERADO04;BYP0;;1;AVARIAS;BYP0;5250712;AVA0;60004343038;1;0;MLSILVA;17/01/2025;09:49:22
C;17/01/2025;11:47:17;INTL;P340;SPLT;T-MAN;;FARAUJO;400004343;PROPRANOLOL G.PLB 40MG 30CP;243029;224.06.3;FW10;;1;DIV MEDICAMENTO;FW10;5411045;SEG0;60004343694;1;0;FARAUJO;17/01/2025;11:47:17
C;17/01/2025;11:53:29;INTL;P340;SPLT;T-MAN;;FARAUJO;400003626;IBUPROTRAT PED 100ML+SER IBUPROFENO NAT.;0029326;222.34.1;FW10;;1;DIV MEDICAMENTO;FW10;10003981307;SEG0;60004343696;1;0;FARAUJO;17/01/2025;11:53:29
C;17/01/2025;11:57:06;INTL;P340;;T-MAN;;CLFARIA;400002471;CICLOBENZAPRINA G.BIO 10MG 15CP;2410450;223.22.3;FW10;;2;DIV MEDICAMENTO;FW10;10003650343;SEG0;60004343754;2;0;CLFARIA;17/01/2025;11:57:06
C;17/01/2025;11:57:21;INTL;P340;;T-MAN;;CLFARIA;400002471;CICLOBENZAPRINA G.BIO 10MG 15CP;2410450;223.22.3;FW10;;3;DIV MEDICAMENTO;FW10;5401269;SEG0;60004343755;3;0;CLFARIA;17/01/2025;11:57:21
C;17/01/2025;11:58:14;INTL;P340;;T-MAN;;CLFARIA;400009191;DIPIRONA G. MDY 1 G 10 CP;EKP10999;224.38.2;FW10;;24;DIV MEDICAMENTO;FW10;60004245949;SEG0;60004343758;24;0;CLFARIA;17/01/2025;11:58:14
C;17/01/2025;13:25:17;INTL;P340;;T-MAN;;CLFARIA;400003687;AMOXICILINA G.NEO 500MG 21CA(*);B24L0681;224.05.2;FW10;;5;DIV MEDICAMENTO;FW10;10003029600;SEG0;60004343888;5;0;CLFARIA;17/01/2025;13:25:17
C;17/01/2025;14:11:14;INTL;P340;;T-MAN;;CLFARIA;400003851;NEO LORATADIN 10MG 12CP LORATADINA NEO.;B23K2978;225.03.2;FW10;;3;DIV MEDICAMENTO;FW10;10004030543;SEG0;60004344271;3;0;CLFARIA;17/01/2025;14:11:14
C;17/01/2025;14:14:37;INTL;P340;SPLT;T-MAN;;FARAUJO;400011043;DIPIRONA MON. G. NAT 1G 10CP;0027167;223.05.2;FW10;;1;DIV MEDICAMENTO;FW10;5253682;SEG0;60004344272;1;0;FARAUJO;17/01/2025;14:14:37
C;17/01/2025;14:29:46;INTL;P340;SPLT;T-MAN;;FARAUJO;400002523;PANTOPRAZOL G.BIO 20MG 42CP;2317324;222.28.4;FW10;;1;DIV MEDICAMENTO;FW10;10003427011;SEG0;60004344527;1;0;FARAUJO;17/01/2025;14:29:46
C;17/01/2025;14:40:14;INTL;P340;;T-MAN;;CLFARIA;400005059;FLUCONAZOL G.VIT 150MG 2 CA;30000156;224.03.2;FW10;;2;DIV MEDICAMENTO;FW10;10003247673;SEG0;60004344528;2;0;CLFARIA;17/01/2025;14:40:14
C;17/01/2025;14:57:07;INTL;AUTO;;T-MAN;;MLSILVA;400004835;IBUPRIL 100MG SUSP 20ML IBUPROFENO TEU.;41310147;;;X;1;DIV MEDICAMENTO;FW10;5400131;SEG0;5400131;1;0;MLSILVA;17/01/2025;14:56:57
C;17/01/2025;14:57:30;INTL;AUTO;;T-MAN;;MLSILVA;400004835;IBUPRIL 100MG SUSP 20ML IBUPROFENO TEU.;41310147;;;X;1;DIV MEDICAMENTO;FW10;10003978471;SEG0;10003978471;1;0;MLSILVA;17/01/2025;14:57:26
C;17/01/2025;15:06:48;INTL;P340;SPLT;T-MAN;;MLSILVA;400004898;OMEPRAZOL G.TEU 20MG 56 CA;81721422;231.17.1;PR70;;10;DIV MEDICAMENTO;PR70;10004174395;SEG0;60004344771;10;0;MLSILVA;17/01/2025;15:06:48
C;17/01/2025;15:15:02;INTL;P340;;T-MAN;;CLFARIA;400004755;CETOCONAZOL G.TEU SHAMP 100ML;41620038;224.33.1;FW10;;2;DIV MEDICAMENTO;FW10;5149660;SEG0;60004344799;2;0;CLFARIA;17/01/2025;15:15:02
C;17/01/2025;15:25:16;INTL;P340;;T-MAN;;GLBONFIM;;;;DIV ANTIBIOTICO;SEG0;X;0,000;AVARIAS;SEG0;5253876;AVA0;5253876;0,000;0,000;GLBONFIM;17/01/2025;15:25:16
C;17/01/2025;15:30:59;INTL;P340;SPLT;T-MAN;;GLBONFIM;400004658;ZOLPIDEM G.SAN 10MG 30CP(B1);NS5447;OVERFLOW11;OVE0;;2;AVARIAS;OVE0;10004031514;AVA0;5253876;2;0;GLBONFIM;17/01/2025;15:30:59
C;17/01/2025;16:05:22;INTL;P340;SPLT;T-MAN;;GSILVA;400007960;SPECTOFLUX XPE AD 120 ML AMBROXOL GLO.;A37B00224;BYPASS;BYP0;;20;AVARIAS;BYP0;10004183398;AVA0;5411120;20;0;GSILVA;17/01/2025;16:05:22
C;17/01/2025;16:06:11;INTL;P340;;T-MAN;;CLFARIA;400002777;GLICLAZIDA G.LEG 60MG 30CP LIB PROL;3T4408;230.30.2;PR10;;1;DIV MEDICAMENTO;PR10;10003883830;SEG0;60004345176;1;0;CLFARIA;17/01/2025;16:06:11
C;17/01/2025;16:07:25;INTL;P340;;T-MAN;;CLFARIA;400002777;GLICLAZIDA G.LEG 60MG 30CP LIB PROL;4C9056;230.30.2;PR10;;3;DIV MEDICAMENTO;PR10;10003423635;SEG0;60004345179;3;0;CLFARIA;17/01/2025;16:07:25
C;17/01/2025;16:07:38;INTL;AUTO;;T-MAN;;MLSILVA;400007833;BISOPROLOL G. TOR 2,5MG 30 CP;BJY1L007;;;X;1;DIV MEDICAMENTO;PR10;5242175;SEG0;5242175;1;0;MLSILVA;17/01/2025;16:07:35
C;17/01/2025;16:13:38;INTL;P340;SPLT;T-MAN;;FARAUJO;400004813;FENAFLAN GEL 60G DICL DIETILAMONIO TEU.;02121169;223.02.6;FW10;;1;DIV MEDICAMENTO;FW10;5411115;SEG0;60004345247;1;0;FARAUJO;17/01/2025;16:13:38
C;17/01/2025;16:13:42;INTL;P340;SPLT;T-MAN;;GSILVA;400001627;CISTEIL XPE AD 120ML ACETILCISTEINA GEO.;2415897;BYPASS;BYP0;;11;AVARIAS;BYP0;10004166919;AVA0;5411119;11;0;GSILVA;17/01/2025;16:13:42
C;17/01/2025;16:24:14;INTL;AUTO;;T-MAN;;MLSILVA;400003867;NEOSULIDA 100MG 12CP NIMESULIDA NEO.;B24C1003;;;X;10;DIV MEDICAMENTO;FW10;60004189495;SEG0;60004189495;10;0;MLSILVA;17/01/2025;16:24:09
C;17/01/2025;16:55:06;INTL;P340;;T-MAN;;AMSILVA;400003885;PARACETAMOL+COD G.NEO 500/30MG 12CP(A2);B24B2341;DIV CONTROLADO;SEG0;;1;AVARIAS;SEG0;60004304314;AVA0;60004345684;1;0;AMSILVA;17/01/2025;16:55:06
C;17/01/2025;16:55:22;INTL;P340;;T-MAN;;AMSILVA;400003885;PARACETAMOL+COD G.NEO 500/30MG 12CP(A2);B24B2341;AVA CONT;AVA0;;1;AVARIAS;AVA0;60004215948;AVA0;60004345684;1;0;AMSILVA;17/01/2025;16:55:22
C;17/01/2025;17:04:37;INTL;P340;SPLT;T-MAN;;AMSILVA;400004887;NEOMICINA+BACITRACINA G.TEU POM 15 G(*);3386232;265.06.5;PR20;;3;AVARIAS;PR20;5136475;AVA0;60004345686;3;0;AMSILVA;17/01/2025;17:04:37
C;17/01/2025;17:24:44;INTL;P340;SPLT;T-MAN;;JCARLOS;400002701;CICLOPIROX OLAMINA G.LEG SOL 15ML;4L7568;224.06.2;FW10;;1;AVARIAS;FW10;10004093395;AVA0;60004345774;1;0;JCARLOS;17/01/2025;17:24:44
C;17/01/2025;17:35:19;INTL;P340;;T-MAN;;WSOUZA;400005642;OLEO DE GIRAS. ALM.100ML MOPH DERME FRA.;2412024;278.08.2;PR30;;5;DIV MEDICAMENTO;PR30;10002673211;SEG0;60004345886;5;0;WSOUZA;17/01/2025;17:35:19
C;17/01/2025;17:37:41;INTL;P340;SPLT;T-MAN;;FARAUJO;400004365;KAOSEC 2MG 50X4CP LOPERAMIDA PHA.;91-159/24;225.05.3;FW10;;5;AVARIAS;FW10;10003870500;AVA0;60004345889;5;0;FARAUJO;17/01/2025;17:37:41
C;17/01/2025;18:22:25;INTL;P340;;T-MAN;;DTEIXEIRA;400003230;QUETIAPINA G.MDY 200MG 30CP(C1);EKP14302;254.33.6;PR50;;49;DIV CONTROLADO;PR50;5140668;SEG0;60004346205;49;0;DTEIXEIRA;17/01/2025;18:22:25
C;17/01/2025;18:37:30;INTL;P340;SPLT;T-MAN;;FARAUJO;400002101;AMBROXOL G.GLO XPE AD 30MG/5ML 120ML;A37A00124;222.07.1;FW10;;3;DIV MEDICAMENTO;FW10;5401619;SEG0;60004346476;3;0;FARAUJO;17/01/2025;18:37:30
C;17/01/2025;19:35:08;INTL;P340;SPLT;T-MAN;;FARAUJO;400006091;PIOLETAL PLUS 50MG/ML LOCAO 60ML DEL.;00051602;223.11.1;FW10;;3;DIV MEDICAMENTO;FW10;5410109;SEG0;60004347156;3;0;FARAUJO;17/01/2025;19:35:08
C;17/01/2025;19:35:37;INTL;P340;;T-MAN;;FARAUJO;400006091;PIOLETAL PLUS 50MG/ML LOCAO 60ML DEL.;00051602;223.11.1;FW10;;8;DIV MEDICAMENTO;FW10;10003979777;SEG0;60004347157;8;0;FARAUJO;17/01/2025;19:35:37
C;16/01/2025;00:28:46;;CANC;;;;LASSIS;400003582;AMBROXOL G.NVT 30MG/5ML XPE AD 100ML;241592;GI-RJ10;Y920;X;1;DIV MEDICAMENTO;;60004336446;SEG0;60004336446;1;0;LASSIS;16/01/2025;00:28:46
C;16/01/2025;05:18:59;;CANC;;;;LCARVALHO;400004562;DESOGESTREL G.SAN 0,075MG 28CP;CMC470;GI-RJ06;Y920;X;1;DIV MEDICAMENTO;;60004336961;SEG0;60004336961;1;0;LCARVALHO;16/01/2025;05:18:59
C;16/01/2025;09:54:25;INTL;P340;SPLT;T-MAN;;MLSILVA;400004497;VALACICLOVIR G.RAN 500MG 42CP;PTF5200A;229.27.7;FW10;;1;DIV MEDICAMENTO;FW10;10004092343;SEG0;60004337194;1;0;MLSILVA;16/01/2025;09:54:25
C;16/01/2025;10:13:31;INTL;AUTO;;T-MAN;;GLBONFIM;400000720;AMITRIPTILINA G.EMS 25MG 30CP(C1);4J0892;;;X;84;DIV CONTROLADO;PK50;10003886859;SEG0;10003886859;84;0;GLBONFIM;16/01/2025;10:13:24
C;16/01/2025;10:32:07;INTL;Y999;;T-MAN;;MLSILVA;400004779;DEXAMETASONA G.TEU CR 10 G;41350294;215.01.4;FW10;X;1;DIV MEDICAMENTO;FW10;5400459;SEG0;5400459;1;0;MLSILVA;16/01/2025;10:32:07
C;16/01/2025;10:32:07;INTL;Y999;;T-MAN;;MLSILVA;400004779;DEXAMETASONA G.TEU CR 10 G;41350319;215.01.4;FW10;X;1;DIV MEDICAMENTO;FW10;5400831;SEG0;5400831;1;0;MLSILVA;16/01/2025;10:32:07
C;16/01/2025;10:32:07;INTL;Y999;;T-MAN;;MLSILVA;400004779;DEXAMETASONA G.TEU CR 10 G;41350319;215.01.4;FW10;X;3;DIV MEDICAMENTO;FW10;5400885;SEG0;5400885;3;0;MLSILVA;16/01/2025;10:32:07
C;16/01/2025;10:33:11;INTL;Y999;;T-MAN;;MLSILVA;400000447;PREDNISOLONA G.BIO 3MG/ML SOL OR 120ML;2400481;;;X;1;DIV MEDICAMENTO;FW10;5145775;SEG0;5145775;1;0;MLSILVA;16/01/2025;10:33:10
C;16/01/2025;10:54:08;INTL;Y999;;T-MAN;;MLSILVA;400004745;CEFALEXINA G.TEU 500MG 10CP(*);3421760;;;X;8;DIV MEDICAMENTO;PR70;10003827306;SEG0;10003827306;8;0;MLSILVA;16/01/2025;10:54:07
C;16/01/2025;14:42:21;INTL;P340;SPLT;T-MAN;;CAROSA;400000167;BIO PANTOVIT 60 FLAC 10ML ABAC ARTE NAT;1179-085/2;275.07.6;PR30;;2;AVARIAS;PR30;10003956850;AVA0;60004338779;2;0;CAROSA;16/01/2025;14:42:21
C;16/01/2025;15:28:36;INTL;P340;;T-MAN;;AMSILVA;400000796;CARVEDILOL G.EMS 12,5MG 30CP;4G1037;229.02.4;FW10;;1;DIV MEDICAMENTO;FW10;5151022;SEG0;60004339085;1;0;AMSILVA;16/01/2025;15:28:36
C;16/01/2025;15:29:13;INTL;P340;;T-MAN;;AMSILVA;400004509;ALOPURINOL G.SAN 100MG 30CP;NW7272;223.04.6;FW10;;3;DIV MEDICAMENTO;FW10;5241209;SEG0;60004339096;3;0;AMSILVA;16/01/2025;15:29:13
C;16/01/2025;15:34:24;INTL;P340;SPLT;T-MAN;;SVENANCIO;400006053;NORET+ESTRADIOL G.EUR 50/5MG/ML 1 AP+SER;886247;225.31.1;FW10;;38;DIV MEDICAMENTO;FW10;5402478;SEG0;60004339107;38;0;SVENANCIO;16/01/2025;15:34:24
C;16/01/2025;15:35:37;INTL;P340;;T-MAN;;SVENANCIO;400006053;NORET+ESTRADIOL G.EUR 50/5MG/ML 1 AP+SER;886247;DIV MEDICAMENTO;SEG0;;38;DIV MEDICAMENTO;SEG0;60004339107;SEG0;60004227394;38;0;SVENANCIO;16/01/2025;15:35:37
C;16/01/2025;15:39:43;INTL;P340;;T-MAN;;SVENANCIO;400006053;NORET+ESTRADIOL G.EUR 50/5MG/ML 1 AP+SER;886247;DIV MEDICAMENTO;SEG0;;38;DIV MEDICAMENTO;SEG0;60004227394;SEG0;60004339113;38;0;SVENANCIO;16/01/2025;15:39:43
C;16/01/2025;15:52:15;INTL;P340;;T-MAN;;CAROSA;400016059;SABONETE INTIMO NEOF  200ML FLORAL NEO;428704;279.37.7;PR30;;3;AVARIAS;PR30;5213151;AVA0;60004339229;3;0;CAROSA;16/01/2025;15:52:15
C;16/01/2025;16:00:47;INTL;P340;SPLT;T-MAN;;FARAUJO;400016033;NISTATINA 25.000UI 60G CR VAG G.14  GRE;029924;222.21.2;FW10;;2;DIV MEDICAMENTO;FW10;10003998448;SEG0;60004339230;2;0;FARAUJO;16/01/2025;16:00:47
C;16/01/2025;16:05:55;INTL;P340;;T-MAN;;SVENANCIO;400001184;TADALAFILA G.EMS 5MG 30CP;4L4857;112.23.1.2;PK10;;4;DIV MEDICAMENTO;PK10;10004043390;SEG0;60004339286;4;0;SVENANCIO;16/01/2025;16:05:55
C;16/01/2025;16:26:33;INTL;P340;;T-MAN;;AMSILVA;400005072;LORASLIV 10MG 12CP LORATADINA VIT.;30000088;229.07.4;FW10;;2;DIV MEDICAMENTO;FW10;5251981;SEG0;60004339374;2;0;AMSILVA;16/01/2025;16:26:33
C;16/01/2025;16:28:30;INTL;P340;;T-MAN;;FPALORCA;400000524;MELAGRIAO XPE 150ML GLOM+ASSOC CAT.;57396;212.01.2;FW10;;1;AVARIAS;FW10;5250692;AVA0;60004339375;1;0;FPALORCA;16/01/2025;16:28:30
C;16/01/2025;16:39:39;INTL;P340;SPLT;T-MAN;;FARAUJO;400010888;DESLORATADINA G. TEU 0,5 MG/ML 100 ML;68340036;223.07.1;FW10;;2;DIV MEDICAMENTO;FW10;10003975406;SEG0;60004339432;2;0;FARAUJO;16/01/2025;16:39:39
C;16/01/2025;17:26:30;INTL;P340;;T-MAN;;DTEIXEIRA;400000338;QUETIAPINA G.BLB 100MG 30CP(C1);40507113;255.29.1;PR50;;9;DIV CONTROLADO;PR50;5153400;SEG0;60004339632;9;0;DTEIXEIRA;16/01/2025;17:26:30
C;16/01/2025;17:46:17;INTL;P340;;T-MAN;;FARAUJO;400015758;TIABENDAZOL 50MG/G 30G G. POM NVT;241506;222.24.4;FW10;;5;DIV MEDICAMENTO;FW10;5135604;SEG0;60004340181;5;0;FARAUJO;16/01/2025;17:46:17
C;16/01/2025;17:54:35;INTL;P340;SPLT;T-MAN;;FARAUJO;400004824;GEL DE ARNICA EXTRA FORTE 200G TEU.;0188182312;223.31.2;FW10;;11;DIV MEDICAMENTO;FW10;10003978108;SEG0;60004340306;11;0;FARAUJO;16/01/2025;17:54:35
C;16/01/2025;18:07:31;INTL;P340;SPLT;T-MAN;;JSOUZA;400006384;METRONID.+NIST G.TEU CR VAG 50G 10APL(*);9608094;264.06.6;PR20;;1;AVARIAS;PR20;5146971;AVA0;60004340439;1;0;JSOUZA;16/01/2025;18:07:31
C;16/01/2025;18:49:36;INTL;P340;SPLT;T-MAN;;WCUNHA;400003831;METOPROLOL XR G. NEO 50 MG 30 CP;M2407877;211.21.2;PR00;;2;DIV MEDICAMENTO;PR10;5110954;SEG0;60004340953;2;0;WCUNHA;16/01/2025;18:49:36
C;16/01/2025;19:06:09;INTL;P340;;T-MAN;;WSOUZA;400004841;IBUPRIL 600MG 20CP IBUPROFENO TEU.;58369887;231.16.1;PR70;;2;DIV MEDICAMENTO;PR70;10003947700;SEG0;60004341087;2;0;WSOUZA;16/01/2025;19:06:09
C;16/01/2025;19:33:51;INTL;P340;SPLT;T-MAN;;FARAUJO;400004813;FENAFLAN GEL 60G DICL DIETILAMONIO TEU.;02121170;223.02.6;FW10;;5;AVARIAS;FW10;5400320;AVA0;60004341412;5;0;FARAUJO;16/01/2025;19:33:51
C;16/01/2025;20:45:07;INTL;P340;;T-MAN;;FARAUJO;400004950;TEUTOZOL 20MG 28CA OMEPRAZOL TEU.;5085070;222.27.3;FW10;;3;DIV MEDICAMENTO;FW10;10003652053;SEG0;60004342060;3;0;FARAUJO;16/01/2025;20:45:07
C;16/01/2025;21:08:02;INTL;P340;;T-MAN;;AMSILVA;400000557;PIOLETAL LOC 10MG 60ML PERMETRINA DEL.;00051533;220.05.1;FW10;;1;DIV MEDICAMENTO;FW10;5410143;SEG0;60004342610;1;0;AMSILVA;16/01/2025;21:08:02
C;16/01/2025;21:26:50;INTL;P340;;T-MAN;;EMOREIRA;400005082;PREDNISOLONA G.VIT 3MG/ML SOL 60ML;088596;211.18.6;PR00;;2;DIV MEDICAMENTO;PR10;5153475;SEG0;60004342611;2;0;EMOREIRA;16/01/2025;21:26:50
C;16/01/2025;21:28:01;INTL;P340;;T-MAN;;EMOREIRA;400000367;ACICLOVIR G.BIO 50MG/G CR 10 G;2405881;211.20.7;PR00;;4;DIV MEDICAMENTO;PR10;5237434;SEG0;60004342612;4;0;EMOREIRA;16/01/2025;21:28:01
C;16/01/2025;21:28:33;INTL;P340;SPLT;T-MAN;;AMSILVA;400002732;DIPIRONA G.LEG XPE 50MG/ML 100ML;4M2072;104.35.1.4;PK10;;3;DIV MEDICAMENTO;PK10;10004072536;SEG0;60004342613;3;0;AMSILVA;16/01/2025;21:28:33
C;16/01/2025;21:40:33;INTL;P340;;T-MAN;;CLFARIA;400011043;DIPIRONA MON. G. NAT 1G 10CP;0027146;223.05.2;FW10;;1;DIV MEDICAMENTO;FW10;10003438443;SEG0;60004342619;1;0;CLFARIA;16/01/2025;21:40:33
C;16/01/2025;21:50:40;INTL;P340;;T-MAN;;AMSILVA;400001599;BESILAPIN 5MG 30CP ANLODIPINO GEO.;2413176;220.19.5;FW10;;1;DIV MEDICAMENTO;FW10;5147776;SEG0;60004342634;1;0;AMSILVA;16/01/2025;21:50:40
C;16/01/2025;22:06:34;INTL;P340;;T-MAN;;TDANTAS;400015734;LACTULOSE 667MG/ML 120ML XPE AMEIXA NVT;950.018;279.42.5;PR30;;1;DIV NAO MEDICAMENT;PR30;5152987;SEG0;60004342635;1;0;TDANTAS;16/01/2025;22:06:34
C;16/01/2025;22:30:52;INTL;P340;;T-MAN;;VMACHADO;400001165;SIMETICONA G.EMS 40MG 20CP;4M0657;229.35.7;FW10;;20;DIV MEDICAMENTO;FW10;5236361;SEG0;60004342641;20;0;VMACHADO;16/01/2025;22:30:52
C;16/01/2025;22:58:19;INTL;P340;;T-MAN;;VMACHADO;400003124;DICLOF DIETILAMONIO G.MDY GEL 60 G;EKP06411;226.28.2;FW10;;24;DIV MEDICAMENTO;FW10;5238690;SEG0;60004342643;24;0;VMACHADO;16/01/2025;22:58:19
C;15/01/2025;05:15:28;INTL;P340;SPLT;T-MAN;;VMACHADO;400010372;MALEATO BRO+CLOR FENI G.NEO 2/5MG 120 ML;B24G2804;227.04.1;FW10;;1;AVARIAS;FW10;10003671635;AVA0;60004330573;1;0;VMACHADO;15/01/2025;05:15:28
C;15/01/2025;06:06:45;INTL;P340;;T-MAN;;VMACHADO;400009018;BACLOFENO G. TEU 10 MG 60 CP;75900012;224.32.2;FW10;;2;DIV MEDICAMENTO;FW10;10003970949;SEG0;60004330577;2;0;VMACHADO;15/01/2025;06:06:45
C;15/01/2025;07:15:00;;CANC;;;;LCARVALHO;400009566;VITAMINA C 500MG 60CA BLB.;40710686;GI-RJ90;Y920;X;12;DIV MEDICAMENTO;;60004330598;SEG0;60004330598;12;0;LCARVALHO;15/01/2025;07:15:00
C;15/01/2025;08:30:19;INTL;P340;;T-MAN;;TERCRJ16;400003790;HISTAMIN 2MG 20CP DEXCLORFENIRAMINA NEO.;B23J2364;231.19.3;PR70;;4;DIV MEDICAMENTO;PR70;5253728;SEG0;60004330624;4;0;TERCRJ16;15/01/2025;08:30:19
C;15/01/2025;09:20:02;INTL;AUTO;;T-MAN;;EMENDONCA;400000736;AMOXICILINA G.EMS 875MG 14CP(*);4K1291;ANTIMICROBIANO;DEV0;X;6;DIV MEDICAMENTO;DEV0;10004098937;SEG0;10004098937;6;0;EMENDONCA;15/01/2025;09:20:02
